analyte_id,U_statistic,p_value,q_value,significant,median_group1,median_group2,fold_change,n_group1,n_group2,excluded
ARHGAP25,1829.0,0.0018246530405172307,,False,-0.2219304835591314,0.101714539981465,36.088124653831905,59,89,False
ARHGAP30,2453.0,0.5005406421430799,,False,-0.1232458397990467,-0.034207962142752,0.0,59,89,False
ARHGAP45,1322.0,3.3440805001145983e-07,,False,-0.4279991001213105,0.3266598837822977,37.88664239906854,59,89,False
ARHGAP5,2773.5,0.5618653553601625,,False,-0.3230302263983901,-0.1556965034636666,0.0,59,89,False
ARHGEF1,1458.0,4.869622727334894e-06,,False,-0.512466175698437,0.1299213975793577,36.45552989470382,59,89,False
ARHGEF10,1988.5,0.012676509946994647,,False,-0.3151795658106928,0.0671928983196557,35.472550179011925,59,89,False
ARHGEF12,1745.0,0.0005682177354229941,,False,-0.5628636168773629,0.0095298464151381,32.625806990742035,59,89,False
ARHGEF5,2208.0,0.10244815967912531,,False,-0.2281937422945901,-0.0457179013030779,0.0,59,89,False
ARID3A,2232.0,0.12377798900434488,,False,-0.0324069725951029,0.0364013028041199,34.57274358167502,59,89,False
ARID4B,2162.0,0.06979340990265015,,False,-0.0973157047139519,0.012550840345712,33.024578509097346,59,89,False
ARL2BP,1696.0,0.00027449997952139107,,False,-0.2974117683603564,0.0592787936475074,35.28777154730479,59,89,False
ARMCX2,2913.0,0.2610217380248506,,False,0.1611783599240029,0.025758502689251,-2.713978394796913,59,89,False
ARNT,2824.0,0.438086593713499,,False,0.0012174501453534,0.0588120455314519,5.623074218504213,59,89,False
ARSB,2131.0,0.05303270145847193,,False,-0.1207912727741174,-0.0022511081921139,0.0,59,89,False
ART3,2813.5,0.462761152509937,,False,0.0149529723481446,0.0056614194434958,-1.4058478806376367,59,89,False
ART5,2739.0,0.658096728599423,,False,-0.0140295962337508,-0.0781618354702351,0.0,59,89,False
ARTN,2721.0,0.7098564031328343,,False,0.1471866163631692,0.1432475870434773,-0.041138205958530995,59,89,False
ASAH1,2704.0,0.7600068668510822,,False,0.1932837448653773,0.1027407597689282,-0.9577571080487074,59,89,False
ASAH2,2477.5,0.5634967382583953,,False,0.0353490895121918,0.0298623898311147,-0.24609711298957695,59,89,False
ASGR1,2222.0,0.11450307220726978,,False,-0.0121777607385625,0.1084390634755271,36.18388635931665,59,89,False
ASGR2,2709.5,0.7436589985503448,,False,0.1089175338141741,0.0538375892822795,-1.0443493683994747,59,89,False
ASPN,2720.0,0.7127740749645906,,False,-0.0155401901852859,-0.036039832902057,0.0,59,89,False
ASPSCR1,2047.0,0.02359724139202558,,False,-0.142046855711434,0.0513581593509521,35.07686333138879,59,89,False
ASRGL1,1817.0,0.0015541681164859325,,False,-0.3021573434524583,0.1720322608223083,36.881992575588335,59,89,False
ASS1,2469.0,0.5412369579560228,,False,-0.223584216523667,-0.1128977459801548,0.0,59,89,False
ATF2,2342.0,0.2677261255405966,,False,-0.1109625946145496,-0.0623017107859307,0.0,59,89,False
ATF4,2969.5,0.17673323848998257,,False,-0.0246583009945696,-0.2682164234232626,0.0,59,89,False
ATG16L1,1628.0,9.439859551568959e-05,,False,-0.3531997012333105,0.1738299408961804,36.89790682940442,59,89,False
ATG4A,1535.0,1.9654144664307123e-05,,False,-0.6513061869025346,0.0165546288669083,33.4260344731582,59,89,False
ATOX1,1759.0,0.0006950611142789556,,False,-0.323335804193834,0.0659769958527689,35.445591878994094,59,89,False
ATP1B1,2556.0,0.7869871391751986,,False,0.0083338362508881,-0.0323329510080546,-32.431736158268436,59,89,False
ATP1B2,2987.5,0.15685003782939289,,False,-0.0495794462171015,-0.1240683757952596,0.0,59,89,False
ATP1B3,2507.0,0.6439924283251525,,False,-0.0663354220016226,-0.0352461272407078,0.0,59,89,False
ATP1B4,2693.5,0.790657308070238,,False,-0.2400687715261119,-0.1903388411373764,0.0,59,89,False
ATP2B4,2736.5,0.665194893088136,,False,0.1669899519892876,-0.0290914710227737,-36.836504222297734,59,89,False
ATP5F1D,2495.0,0.6106680513952207,,False,-0.1325656429949338,-0.0601667720897772,0.0,59,89,False
ATP5IF1,1614.5,7.576060071988642e-05,,False,-0.6192308410779669,0.1355924383811271,36.520046565048396,59,89,False
ATP5PO,2176.0,0.07867593079594583,,False,-0.1523964335920455,0.1351121483669458,36.514683337832786,59,89,False
ATP6AP2,2095.5,0.03810837031144016,,False,-0.1554930723362985,0.0603560942251742,35.314297280309376,59,89,False
ATP6V1D,2784.5,0.5347736992013268,,False,0.0265111644330411,-0.0209088454217025,-34.11039049513144,59,89,False
ATP6V1F,2333.0,0.2528057484699979,,False,-0.0426860232942057,0.142030597020718,36.59024228902188,59,89,False
ATP6V1G1,2120.0,0.04795852720825477,,False,-0.2303433846781311,0.0334502916508332,34.449290827026445,59,89,False
ATRAID,2598.0,0.915788461667442,,False,-0.0049178772742033,0.0057349422259848,31.891233854594354,59,89,False
ATRN,2693.5,0.7915094188548438,,False,0.0597986323166777,0.0065493215632895,-3.2174218062929563,59,89,False
ATXN10,1604.0,6.373248547630918e-05,,False,-0.3729910359422346,0.077594989628261,35.68544945876705,59,89,False
ATXN2,2412.0,0.4041835529670813,,False,-0.1754303887979277,-0.1187321563676867,0.0,59,89,False
ATXN2L,2230.5,0.12235021704378912,,False,-0.0508608266804767,0.0764033032705584,35.662519830250616,59,89,False
ATXN3,1816.0,0.0015333664810572994,,False,-0.464628279841082,-0.1120997989600045,0.0,59,89,False
AXIN1,1780.0,0.0009353707318673288,,False,-0.45836698563269,0.0459286390516352,34.91293385249048,59,89,False
AXL,2450.0,0.49312018519595746,,False,-0.0179532936072963,0.0436503821502632,34.83838907983238,59,89,False
AZI2,1677.0,0.0002050948318212105,,False,-0.166700764932731,0.1976216331473353,37.09512212756835,59,89,False
